WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
25/5-3,1172.6751897,479085.125,6605461.0,-1150.617188,HORDALAND GP.,Skade Fm.,12.343799591,,2.9726369381,2.5883662701,1.3826982975,43.032348633,,,,,,17.5,,,,-1.15221262,,,,
25/5-3,1172.8271897,479085.125,6605461.0,-1150.769165,HORDALAND GP.,Skade Fm.,12.343799591,,2.9060940742,2.5576817989,1.3631752729,42.77703476,,,,,,17.5,,,,-1.162695289,,,,
25/5-3,1172.9791897,479085.125,6605461.0,-1150.921265,HORDALAND GP.,Skade Fm.,12.356087685,,2.7122550011,2.5308384895,1.3542664051,43.026660919,,,112.83220673,,,17.5,,,,-1.168040037,,,,
25/5-3,1173.1311897,479085.125,6605461.0,-1151.073242,HORDALAND GP.,Skade Fm.,12.411663055,,2.6170647144,2.5098831654,1.362447381,41.846473694,,,96.04120636,,,17.5,,,,-1.157135248,,,,
25/5-3,1173.2831897,479085.125,6605461.0,-1151.22522,HORDALAND GP.,Skade Fm.,12.471769333,,2.6616272926,2.49477005,1.3783841133,40.684505463,,,87.432952881,,,17.5,,,,-1.138917804,,,,
25/5-3,1173.4351897,479085.125,6605461.0,-1151.377197,HORDALAND GP.,Skade Fm.,12.467529297,,2.7385914326,2.4906754494,1.3873175383,41.665065765,,,,,,17.5,,,,-1.121626258,,,,
25/5-3,1173.5871897,479085.125,6605461.0,-1151.529175,HORDALAND GP.,Skade Fm.,12.459078789,,2.7632129192,2.4959909916,1.3948529959,45.185230255,,,,,,17.5,,,,-1.10298121,,,,
25/5-3,1173.7391897,479085.125,6605461.0,-1151.681152,HORDALAND GP.,Skade Fm.,12.474676132,,2.7506511211,2.5,1.4060852528,47.020191193,,,,,,17.5,,,,-1.083274722,,,,
25/5-3,1173.8911897,479085.125,6605461.0,-1151.833252,HORDALAND GP.,Skade Fm.,12.484399796,,2.8247539997,2.5,1.4125285149,46.331928253,,,,,,17.5,,,,-1.071147084,,,,
25/5-3,1174.0431897,479085.125,6605461.0,-1151.985229,HORDALAND GP.,Skade Fm.,12.484399796,,3.0861797333,2.5,1.4216753244,41.866153717,,,52.872188568,,,17.5,,,,-1.063175559,,,,
25/5-3,1174.1951897,479085.125,6605461.0,-1152.137207,HORDALAND GP.,Skade Fm.,12.472738266,,3.5073485374,2.4988076687,1.4309440851,39.111446381,,,40.588512421,,,17.5,,,,-1.061766386,,,,
25/5-3,1174.3471897,479085.125,6605461.0,-1152.289185,HORDALAND GP.,Skade Fm.,12.42131424,,3.4713149071,2.4915084839,1.4509395361,38.337249756,,,50.960395813,,,17.5,,,,-1.0541327,,,,
25/5-3,1174.4991897,479085.125,6605461.0,-1152.441162,HORDALAND GP.,Skade Fm.,12.358605385,,2.9426674843,2.476293087,1.4562333822,40.264522552,,,70.961914063,,,17.5,,,,-1.04773891,,,,
25/5-3,1174.6511897,479085.125,6605461.0,-1152.59314,HORDALAND GP.,Skade Fm.,12.343799591,,2.2865130901,2.4636654854,1.4556053877,41.74596405,,,89.895652771,,,17.5,,,,-1.038241029,,,,
25/5-3,1174.8031897,479085.125,6605461.0,-1152.745117,HORDALAND GP.,Skade Fm.,12.343799591,,1.2853270769,2.4576177597,1.5085557699,41.54850769,,,71.256019592,,,17.5,,,,-1.004670143,,,,
25/5-3,1174.9551897,479085.125,6605461.0,-1152.897095,HORDALAND GP.,Skade Fm.,12.281966209,,0.4316746593,2.4469647408,1.6918709278,40.077335358,,,47.118854523,,,17.5,,,,-0.899366558,,,,
25/5-3,1175.1071897,479085.125,6605461.0,-1153.049072,HORDALAND GP.,Skade Fm.,12.124468803,,0.1817632616,2.4320425987,1.9904204607,40.750019073,,,31.52977562,,,13.59886837,,,,-0.727818847,,,,
25/5-3,1175.2591897,479085.125,6605461.0,-1153.20105,HORDALAND GP.,Skade Fm.,12.041864395,,0.1519151032,2.4324574471,2.209505558,42.785427094,,,17.135911942,,,12.250000954,,,,-0.570808351,,,,
25/5-3,1175.4111897,479085.125,6605461.0,-1153.353027,HORDALAND GP.,Skade Fm.,12.272297859,,0.1484740376,2.464951992,2.1676418781,46.920135498,,,15.597772598,,,12.250000954,,,,-0.381977469,,,,
25/5-3,1175.5631897,479085.125,6605461.0,-1153.505127,HORDALAND GP.,Skade Fm.,13.333853722,,0.2009425461,2.5079214573,1.909573555,50.84828186,,,15.986980438,,,12.250000954,,,,-0.255415291,,,,
25/5-3,1175.7151897,479085.125,6605461.0,-1153.657104,HORDALAND GP.,Skade Fm.,14.85854435,,1.3860371113,2.5335407257,1.7390120029,54.248790741,,,14.81577301,,,12.250000954,,,,-0.151578471,,,,
25/5-3,1175.8671897,479085.125,6605461.0,-1153.809082,HORDALAND GP.,Skade Fm.,15.705316544,,4.0856409073,2.5550067425,1.6919035912,56.529308319,,,16.802309036,,,12.250000954,,,,-0.075645745,,,,
25/5-3,1176.0191897,479085.125,6605461.0,-1153.96106,HORDALAND GP.,Skade Fm.,16.369167328,,4.6519975662,2.5904247761,1.7265944481,57.030525208,,,20.781871796,,,12.250000954,,,,-0.017550666,,,,
25/5-3,1176.1711897,479085.125,6605461.0,-1154.113037,HORDALAND GP.,Skade Fm.,17.352880478,,2.8828177452,2.6235921383,1.7653305531,57.222637177,,,27.483097076,,,12.250000954,,,,-0.003001608,,,,
25/5-3,1176.3231897,479085.125,6605461.0,-1154.265137,HORDALAND GP.,Skade Fm.,18.940690994,,2.0479946136,2.637650013,1.78898561,57.487819672,,,27.559589386,,,12.250000954,,,,0.0017046646,,,,
25/5-3,1176.4751897,479085.125,6605461.0,-1154.417114,HORDALAND GP.,Skade Fm.,19.604253769,,1.690938592,2.6445317268,1.8042988777,57.978572845,,,24.380174637,,,12.250000954,,,,0.0023669819,,,,
25/5-3,1176.6271897,479085.125,6605461.0,-1154.569092,HORDALAND GP.,Skade Fm.,19.188518524,,1.5780539513,2.652048111,1.8052897453,58.583553314,,,25.764228821,,,12.250000954,,,,0.0003081553,,,,
25/5-3,1176.7791897,479085.125,6605461.0,-1154.721069,HORDALAND GP.,Skade Fm.,19.065547943,,1.6329809427,2.5542538166,1.8036650419,55.917560577,,,27.529273987,,,12.250000954,,,,-0.001077138,,,,
25/5-3,1176.9311897,479085.125,6605461.0,-1154.873047,HORDALAND GP.,Skade Fm.,19.272167206,,1.6921502352,2.0811474323,1.8036004305,54.184673309,,,28.187940598,,,12.250000954,,,,-0.000223235,,,,
25/5-3,1177.0831897,479085.125,6605461.0,-1155.025024,HORDALAND GP.,Skade Fm.,18.853439331,,1.7287050486,1.5241378546,1.7852954865,51.710968018,,,29.560764313,,,12.250000954,,,,0.0003214219,,,,
25/5-3,1177.2351897,479085.125,6605461.0,-1155.177124,HORDALAND GP.,Skade Fm.,18.283842087,,1.702476263,1.5086350441,1.7856417894,53.403568268,,,29.121194839,,,12.250000954,,,,0.004484931,,,,
25/5-3,1177.3871897,479085.125,6605461.0,-1155.329102,HORDALAND GP.,Skade Fm.,18.287845612,,1.6384539604,1.5410404205,1.7877309322,53.486522675,,,27.797725677,,,12.250000954,,,,0.0067140334,,,,
25/5-3,1177.5391897,479085.125,6605461.0,-1155.481079,HORDALAND GP.,Skade Fm.,18.265743256,,1.5564340353,1.583946228,1.7677018642,54.678844452,,,31.052171707,,,12.250000954,,,,0.0043048561,,,,
25/5-3,1177.6911897,479085.125,6605461.0,-1155.632935,HORDALAND GP.,Skade Fm.,19.058595657,,1.5268816948,1.6324647665,1.7252275944,54.531352997,,,31.278558731,,,12.250000954,,,,-0.000755994,,,,
25/5-3,1177.8431897,479085.125,6605461.0,-1155.784912,HORDALAND GP.,Skade Fm.,19.758655548,,1.529833436,1.6963983774,1.7106342316,53.6354599,,,35.810775757,,,12.250000954,,,,-0.003114226,,,,
25/5-3,1177.9951897,479085.125,6605461.0,-1155.937012,HORDALAND GP.,Skade Fm.,20.174446106,,1.5601376295,1.7757074833,1.7486110926,52.507484436,,,35.226409912,,,12.250000954,,,,-0.002177895,,,,
25/5-3,1178.1471897,479085.125,6605461.0,-1156.088989,HORDALAND GP.,Skade Fm.,19.631198883,,1.590651989,1.8301349878,1.7808566093,49.709220886,,,34.055931091,,,12.250000954,,,,-0.000969569,,,,
25/5-3,1178.2991897,479085.09375,6605461.0,-1156.240967,HORDALAND GP.,Skade Fm.,18.732065201,,1.5825198889,1.8159893751,1.7748367786,50.753505707,,,24.432804108,,,12.250000954,,,,-0.002409055,,,,
25/5-3,1178.4511897,479085.09375,6605461.0,-1156.392944,HORDALAND GP.,Skade Fm.,18.474874496,,1.5398924351,1.7824342251,1.7712221146,52.298412323,,,18.142738342,,,12.250000954,,,,-0.004464823,,,,
25/5-3,1178.6031897,479085.09375,6605461.0,-1156.544922,HORDALAND GP.,Skade Fm.,18.701499939,,1.4798467159,1.7493195534,1.7967756987,55.340122223,,,17.729566574,,,12.250000954,,,,-0.000892449,,,,
25/5-3,1178.7551897,479085.09375,6605461.0,-1156.697021,HORDALAND GP.,Skade Fm.,19.095527649,,1.4195011854,1.7336142063,1.8326457739,54.096652985,,,23.358406067,,,12.250000954,,,,0.00068662,,,,
25/5-3,1178.9071897,479085.09375,6605461.0,-1156.848999,HORDALAND GP.,Skade Fm.,19.181690216,,1.4126878977,1.7669266462,1.8287379742,51.191085815,,,32.108097076,,,12.250000954,,,,0.0032125725,,,,
25/5-3,1179.0591897,479085.09375,6605461.0,-1157.000977,HORDALAND GP.,Skade Fm.,19.047210693,,1.4420919418,1.821228385,1.7757886648,47.635318756,,,37.799671173,,,12.250000954,,,,0.0026243823,,,,
25/5-3,1179.2111897,479085.09375,6605461.0,-1157.152954,HORDALAND GP.,Skade Fm.,19.5184021,,1.4979286194,1.845713377,1.7235505581,46.245956421,,,34.204837799,,,12.250000954,,,,-0.000874995,,,,
25/5-3,1179.3631897,479085.09375,6605461.0,-1157.304932,HORDALAND GP.,Skade Fm.,20.72602272,,1.529202342,1.8411637545,1.6842415333,47.194549561,,,33.903327942,,,12.250000954,,,,-0.008859948,,,,
25/5-3,1179.5151897,479085.09375,6605461.0,-1157.456909,HORDALAND GP.,Skade Fm.,20.844985962,,1.547396183,1.8275697231,1.6781152487,49.16003418,,,36.564800262,,,12.250000954,,,,-0.014905973,,,,
25/5-3,1179.6671897,479085.09375,6605461.0,-1157.609009,HORDALAND GP.,Skade Fm.,19.717948914,,1.5633262396,1.8020268679,1.6760543585,52.444324493,,,36.809841156,,,12.250000954,,,,-0.019409386,,,,
25/5-3,1179.8191897,479085.09375,6605461.0,-1157.760986,HORDALAND GP.,Skade Fm.,19.663455963,,1.5764305592,1.7805660963,1.6844344139,53.243236542,,,34.799739838,,,12.250000954,,,,-0.017100001,,,,
25/5-3,1179.9711897,479085.09375,6605461.0,-1157.912964,HORDALAND GP.,Skade Fm.,19.47032547,,1.5615748167,1.79992342,1.6874690056,55.041683197,,,40.202476501,,,12.250000954,,,,-0.018273931,,,,
25/5-3,1180.1231897,479085.09375,6605461.0,-1158.064941,HORDALAND GP.,Skade Fm.,19.79352951,,1.504732728,1.8514809608,1.6625084877,53.407619476,,,63.43421936,137.39906311,,12.250000954,,,,-0.021967353,,,,
25/5-3,1180.2751897,479085.09375,6605461.0,-1158.216919,HORDALAND GP.,Skade Fm.,19.673501968,,1.4639520645,1.8986843824,1.6139988899,54.83518219,,,79.853088379,132.43745422,,12.250000954,,,,-0.023767697,,,,
25/5-3,1180.4271897,479085.09375,6605461.0,-1158.369019,HORDALAND GP.,Skade Fm.,20.215614319,,1.468509078,1.9172244072,1.5985906124,53.262004852,,,57.448535919,134.14671326,,12.250000954,,,,-0.024155689,,,,
25/5-3,1180.5791897,479085.09375,6605461.0,-1158.520874,HORDALAND GP.,Skade Fm.,20.656999588,,1.4844560623,1.8876209259,1.6372109652,53.173587799,,,31.044708252,135.27828979,,12.250000954,,,,-0.020051349,,,,
25/5-3,1180.7311897,479085.09375,6605461.0,-1158.672852,HORDALAND GP.,Skade Fm.,20.638214111,,1.475503087,1.814106226,1.7269380093,53.53597641,,,27.730251312,134.03257751,,12.250000954,,,,-0.009616805,,,,
25/5-3,1180.8831897,479085.09375,6605461.0,-1158.824829,HORDALAND GP.,Skade Fm.,20.08325386,,1.4293658733,1.7672170401,1.7650979757,57.685218811,,,26.821453094,133.05677795,,12.250000954,,,,-0.005331555,,,,
25/5-3,1181.0351897,479085.09375,6605461.0,-1158.976807,HORDALAND GP.,Skade Fm.,19.238571167,,1.3823224306,1.793956995,1.7406847477,60.2578125,,,29.120473862,135.17460632,,12.250000954,,,,-0.005821624,,,,
25/5-3,1181.1871897,479085.09375,6605461.0,-1159.128784,HORDALAND GP.,Skade Fm.,20.044151306,,1.3754346371,1.8317654133,1.6979614496,60.886119843,,,28.016822815,138.93615723,,12.250000954,,,,-0.005425985,,,,
25/5-3,1181.3391897,479085.09375,6605461.0,-1159.280884,HORDALAND GP.,Skade Fm.,20.051649094,,1.3888559341,1.8378994465,1.6994121075,59.047111511,,,27.108898163,140.61294556,,12.250000954,,,,-0.004727093,,,,
25/5-3,1181.4911897,479085.09375,6605461.0,-1159.432861,HORDALAND GP.,Skade Fm.,19.103916168,,1.4252296686,1.8476055861,1.7275136709,58.672477722,,,27.373847961,139.29975891,,12.250000954,,,,-0.000858696,,,,
25/5-3,1181.6431897,479085.09375,6605461.0,-1159.584839,HORDALAND GP.,Skade Fm.,20.537969589,,1.4500944614,1.8840239048,1.7458599806,58.210781097,,,27.970134735,137.19621277,,12.250000954,,,,0.0008557966,,,,
25/5-3,1181.7951897,479085.09375,6605461.0,-1159.736816,HORDALAND GP.,Skade Fm.,20.814170837,,1.4629893303,1.919002533,1.721765995,56.540027618,,,31.289838791,134.3679657,,12.250000954,,,,-6.8939e-05,,,,
25/5-3,1181.9471897,479085.09375,6605461.0,-1159.888794,HORDALAND GP.,Skade Fm.,19.573423386,,1.4786462784,1.938450098,1.7174050808,54.578071594,,,29.161039352,130.45878601,,12.250000954,,,,-2.6656e-05,,,,
25/5-3,1182.0991897,479085.09375,6605461.0,-1160.040894,HORDALAND GP.,Skade Fm.,19.580675125,,1.5065118074,1.9327197075,1.7498019934,55.294914246,,,27.10247612,127.38511658,,12.250000954,,,,0.0026496982,,,,
25/5-3,1182.2511897,479085.09375,6605461.0,-1160.192871,HORDALAND GP.,Skade Fm.,20.410047531,,1.5125831366,1.8681277037,1.8038396835,56.135780334,,,26.054039001,126.71373749,,12.250000954,,,,0.0070350859,,,,
25/5-3,1182.4031897,479085.09375,6605461.0,-1160.344849,HORDALAND GP.,Skade Fm.,20.460447311,,1.5059477091,1.7783335447,1.8334307671,56.408859253,,,21.034679413,128.36883545,,12.250000954,,,,0.0146148466,,,,
25/5-3,1182.5551897,479085.09375,6605461.0,-1160.496826,HORDALAND GP.,Skade Fm.,19.708061218,,1.470307827,1.7369498014,1.8205764294,54.274814606,,,20.505968094,132.019104,,12.250000954,,,,0.0230272319,,,,
25/5-3,1182.7071897,479085.09375,6605461.0,-1160.648804,HORDALAND GP.,Skade Fm.,20.739015579,,1.4117798805,1.7187716961,1.7690417767,54.731983185,,,23.926372528,135.78648376,,12.250000954,,,,0.0271987375,,,,
25/5-3,1182.8591897,479085.09375,6605461.0,-1160.800781,HORDALAND GP.,Skade Fm.,20.910732269,,1.3767921925,1.6912053823,1.7285443544,54.680961609,,,29.734397888,137.93925476,,12.250000954,,,,0.0258765016,,,,
25/5-3,1183.0111897,479085.09375,6605461.0,-1160.952881,HORDALAND GP.,Skade Fm.,21.991544724,,1.3510457277,1.6878529787,1.7007187605,54.612361908,,,30.054706573,140.44596863,,12.250000954,,,,0.0113373976,,,,
25/5-3,1183.1631897,479085.09375,6605461.0,-1161.104858,HORDALAND GP.,Skade Fm.,21.790567398,,1.3210422993,1.6934583187,1.7310268879,53.307910919,,,26.488044739,141.11073303,,12.250000954,,,,0.0054514743,,,,
25/5-3,1183.3151897,479085.09375,6605461.0,-1161.256836,HORDALAND GP.,Skade Fm.,21.183164597,,1.289157033,1.678278327,1.7560989857,55.268295288,,,33.026996613,139.75086975,,12.250000954,,,,0.0027352832,,,,
25/5-3,1183.4671897,479085.09375,6605461.0,-1161.408813,HORDALAND GP.,Skade Fm.,20.285165787,,1.306702137,1.6728453636,1.7735929489,57.249195099,,,40.349636078,139.09181213,,12.250000954,,,,-0.00525643,,,,
25/5-3,1183.6191897,479085.09375,6605461.0,-1161.560669,HORDALAND GP.,Skade Fm.,19.471393585,,1.3725181818,1.6893713474,1.7274823189,56.668083191,,,36.825691223,138.65110779,,12.250000954,,,,-0.015121009,,,,
25/5-3,1183.7711897,479085.09375,6605461.0,-1161.712769,HORDALAND GP.,Skade Fm.,19.022382736,,1.4543455839,1.6872116327,1.7210477591,52.786048889,,,21.624551773,137.43353271,,12.250000954,,,,-0.013521678,,,,
25/5-3,1183.9231897,479085.09375,6605461.0,-1161.864746,HORDALAND GP.,Skade Fm.,18.422607422,,1.4870347977,1.7239097357,1.7263758183,51.608364105,,,20.282758713,135.60076904,,12.250000954,,,,-0.007038566,,,,
25/5-3,1184.0751897,479085.09375,6605461.0,-1162.016724,HORDALAND GP.,Skade Fm.,18.67937851,,1.4481714964,1.8447836637,1.746122241,53.422710419,,,26.35039711,136.49491882,,12.250000954,,,,-0.007264338,,,,
25/5-3,1184.2271897,479085.09375,6605461.0,-1162.168701,HORDALAND GP.,Skade Fm.,19.037919998,,1.3710954189,1.9607858658,1.7121653557,55.785701752,,,42.208614349,138.33702087,,12.250000954,,,,-0.008621273,,,,
25/5-3,1184.3791897,479085.09375,6605461.0,-1162.320679,HORDALAND GP.,Skade Fm.,18.525495529,,1.3513579369,2.0143871307,1.6678652763,58.752918243,,,56.897357941,137.54171753,,12.250000954,,,,-0.006641028,,,,
25/5-3,1184.5311897,479085.09375,6605461.0,-1162.472778,HORDALAND GP.,Skade Fm.,19.125436783,,1.3790252209,2.0001986027,1.6401517391,59.276386261,,,58.011768341,135.98527527,,12.250000954,,,,-0.008361017,,,,
25/5-3,1184.6831897,479085.09375,6605461.0,-1162.624756,HORDALAND GP.,Skade Fm.,19.131238937,,1.4361776114,1.8812806606,1.6283032894,57.710762024,,,43.653217316,135.31074524,,12.250000954,,,,-0.016844265,,,,
25/5-3,1184.8351897,479085.09375,6605461.0,-1162.776733,HORDALAND GP.,Skade Fm.,19.764190674,,1.4467067719,1.7490516901,1.6308691502,54.860202789,,,29.207578659,135.23721313,,12.250000954,,,,-0.019168712,,,,
25/5-3,1184.9871897,479085.09375,6605461.0,-1162.928711,HORDALAND GP.,Skade Fm.,21.440685272,,1.4329428673,1.691580534,1.6231720448,51.733306885,,,26.414215088,137.07789612,,12.250000954,,,,-0.025410242,,,,
25/5-3,1185.1391897,479085.09375,6605461.0,-1163.080688,HORDALAND GP.,Skade Fm.,21.99650383,,1.3843671083,1.703202486,1.5993872881,50.98595047,,,29.512001038,139.47679138,,12.250000954,,,,-0.037869502,,,,
25/5-3,1185.2911897,479085.09375,6605461.0,-1163.232666,HORDALAND GP.,Skade Fm.,20.427610397,,1.3604462147,1.7296292782,1.5732748508,49.614208221,,,39.835700989,139.01777649,,12.250000954,,,,-0.043620471,,,,
25/5-3,1185.4431897,479085.09375,6605461.0,-1163.384766,HORDALAND GP.,Skade Fm.,20.630235672,,1.3126087189,1.7577394247,1.5795787573,48.930538177,,,52.7693367,136.19927979,,12.250000954,,,,-0.038155731,,,,
25/5-3,1185.5951897,479085.09375,6605461.0,-1163.536743,HORDALAND GP.,Skade Fm.,22.21752739,,1.2882195711,1.7727279663,1.6328331232,49.708328247,,,71.778526306,133.81355286,,12.250000954,,,,-0.026965106,,,,
25/5-3,1185.7471897,479085.09375,6605461.0,-1163.688721,HORDALAND GP.,Skade Fm.,22.80771637,,1.2772940397,1.7730714083,1.6739040613,49.003025055,,,61.635280609,133.59848022,,12.250000954,,,,-0.016396165,,,,
25/5-3,1185.8991897,479085.09375,6605461.0,-1163.840576,HORDALAND GP.,Skade Fm.,22.848733902,,1.3022332191,1.7618418932,1.6603215933,50.115833282,,,48.61712265,135.02992249,,12.250000954,,,,-0.015541602,,,,
25/5-3,1186.0511897,479085.0625,6605461.0,-1163.992554,HORDALAND GP.,Skade Fm.,22.807384491,,1.3803187609,1.7567168474,1.6307142973,50.469356537,,,39.987922668,136.63700867,,12.250000954,,,,-0.014521305,,,,
25/5-3,1186.2031897,479085.0625,6605461.0,-1164.144653,HORDALAND GP.,Skade Fm.,22.859399796,,1.4065920115,1.754385829,1.6175205708,50.684307098,,,37.764263153,136.88375854,,12.250000954,,,,-0.01859607,,,,
25/5-3,1186.3551897,479085.0625,6605461.0,-1164.296631,HORDALAND GP.,Skade Fm.,22.839096069,,1.3883628845,1.7387239933,1.6293385029,49.69562149,,,32.246425629,136.08505249,,12.250000954,,,,-0.021148728,,,,
25/5-3,1186.5071897,479085.0625,6605461.0,-1164.448608,HORDALAND GP.,Skade Fm.,22.726892471,,1.3163180351,1.7218403816,1.6475718021,51.057460785,,,33.111572266,136.30134583,,12.250000954,,,,-0.021448014,,,,
25/5-3,1186.6591897,479085.0625,6605461.0,-1164.600586,HORDALAND GP.,Skade Fm.,22.596668243,,1.2789115906,1.7226337194,1.6372582912,49.761268616,,,42.885829926,136.66041565,,12.250000954,,,,-0.023334017,,,,
25/5-3,1186.8111897,479085.0625,6605461.0,-1164.752563,HORDALAND GP.,Skade Fm.,22.128742218,,1.2711799145,1.6810122728,1.5927304029,46.28503418,,,60.11032486,137.08517456,,12.250000954,,,,-0.031202527,,,,
25/5-3,1186.9631897,479085.0625,6605461.0,-1164.904541,HORDALAND GP.,Skade Fm.,22.329277039,,1.2696905136,1.5712424517,1.565718174,45.105686188,,,53.199069977,138.88891602,,12.250000954,,,,-0.027802849,,,,
25/5-3,1187.1151897,479085.0625,6605461.0,-1165.056641,HORDALAND GP.,Skade Fm.,22.859399796,,1.2837978601,1.4607604742,1.5391944647,44.835346222,,,53.443149567,140.69882202,,12.250000954,,,,-0.036902871,,,,
25/5-3,1187.2671897,479085.0625,6605461.0,-1165.208618,HORDALAND GP.,Skade Fm.,22.859399796,,1.2681758404,1.4561526775,1.5364146233,48.461078644,,,68.996170044,143.33024597,,12.250000954,,,,-0.041194342,,,,
25/5-3,1187.4191897,479085.0625,6605461.0,-1165.360596,HORDALAND GP.,Skade Fm.,22.859399796,,1.261625886,1.5641463995,1.5057653189,46.238288879,,,129.0473938,146.89988708,,12.250000954,,,,-0.044068281,,,,
25/5-3,1187.5711897,479085.0625,6605461.0,-1165.512573,HORDALAND GP.,Skade Fm.,22.859399796,,1.2573276758,1.7057522535,1.4514282942,46.962108612,,,181.88447571,147.93566895,,12.250000954,,,,-0.052929327,,,,
25/5-3,1187.7231897,479085.0625,6605461.0,-1165.664551,HORDALAND GP.,Skade Fm.,22.859399796,,1.3134760857,1.8063410521,1.4185619354,45.382930756,,,125.72439575,144.70761108,,12.250000954,,,,-0.061877202,,,,
25/5-3,1187.8751897,479085.0625,6605461.0,-1165.816528,HORDALAND GP.,Skade Fm.,22.859399796,,1.4478273392,1.8784991503,1.45616889,47.763053894,,,54.008056641,139.61228943,,12.250000954,,,,-0.043620821,,,,
25/5-3,1188.0271897,479085.0625,6605461.0,-1165.968506,HORDALAND GP.,Skade Fm.,22.859399796,,1.56935215,1.9426708221,1.5615316629,49.235790253,,,21.632816315,134.81529236,,12.250000954,,,,-0.032267995,,,,
25/5-3,1188.1791897,479085.0625,6605461.0,-1166.120483,HORDALAND GP.,Skade Fm.,22.65228653,,1.5319844484,1.9818966389,1.6999309063,50.755256653,,,16.377017975,131.34144592,,12.250000954,,,,-0.013703834,,,,
25/5-3,1188.3311897,479085.0625,6605461.0,-1166.272461,HORDALAND GP.,Skade Fm.,21.215141296,,1.4430006742,2.0155541897,1.8052859306,51.89490509,,,15.262627602,130.41267395,,12.250000954,,,,-0.002824996,,,,
25/5-3,1188.4831897,479085.0625,6605461.0,-1166.424438,HORDALAND GP.,Skade Fm.,20.753801346,,1.3880351782,2.042961359,1.8088564873,51.141944885,,,19.652410507,131.5065155,,12.250000954,,,,0.002011755,,,,
25/5-3,1188.6351897,479085.0625,6605461.0,-1166.576416,HORDALAND GP.,Skade Fm.,20.858282089,,1.3302129507,2.0114886761,1.7353414297,52.055480957,,,28.141767502,133.07981873,,12.250000954,,,,-0.011113261,,,,
25/5-3,1188.7871897,479085.0625,6605461.0,-1166.728516,HORDALAND GP.,Skade Fm.,22.261007309,,1.3440766335,1.9589793682,1.6591430902,49.89068985,,,51.35774231,135.25146484,,12.250000954,,,,-0.017261483,,,,
25/5-3,1188.9391897,479085.0625,6605461.0,-1166.880493,HORDALAND GP.,Skade Fm.,22.802417755,,1.2802283764,1.9307229519,1.5811988115,48.79227829,,,73.757568359,138.87110901,,12.250000954,,,,-0.025776569,,,,
25/5-3,1189.0911897,479085.0625,6605461.0,-1167.032471,HORDALAND GP.,Skade Fm.,22.845600128,,1.212833643,1.8848481178,1.5091761351,46.484321594,,,88.417633057,141.36427307,,12.250000954,,,,-0.032246269,,,,
25/5-3,1189.2431897,479085.0625,6605461.0,-1167.184448,HORDALAND GP.,Skade Fm.,22.859399796,,1.1831189394,1.7931928635,1.4731997252,46.26632309,,,72.01461792,141.92893982,,12.250000954,,,,-0.037889656,,,,
25/5-3,1189.3951897,479085.0625,6605461.0,-1167.336426,HORDALAND GP.,Skade Fm.,22.859399796,,1.2769495249,1.6609743834,1.4646184444,47.447254181,,,76.317268372,141.69996643,,12.250000954,,,,-0.043740366,,,,
25/5-3,1189.5471897,479085.0625,6605461.0,-1167.488525,HORDALAND GP.,Skade Fm.,22.859399796,,1.3158038855,1.5098477602,1.4757928848,47.960582733,,,79.571426392,139.54493713,,12.250000954,,,,-0.048172764,,,,
